code;activite;phase;icr;classant
MHEP004;1;0;67;NA
MHFA001;1;0;108;Y
MHFA002;1;0;112;Y
MHFA003;1;0;149;Y
MHJA001;1;0;119;Y
MHMA001;1;0;222;Y
MHMA002;1;0;149;Y
MHMA003;1;0;668;Y
MHMA004;1;0;460;Y
MHMA005;1;0;173;Y
MHMP001;1;0;28;NA
MHMP002;1;0;13;NA
MHMP003;1;0;17;NA
MHMP004;1;0;21;NA
MHMP005;1;0;27;NA
MHMP006;1;0;34;NA
MHMP007;1;0;9;NA
MHPA001;1;0;155;Y
MHPA002;1;0;112;Y
MHPA003;1;0;187;Y
MHPA004;1;0;136;Y
MHQH001;1;0;131;NA
MHQP001;1;0;83;NA
MJAA001;1;0;219;Y
MJAA002;1;0;244;Y
MJCA001;1;0;162;Y
MJCA002;1;0;256;Y
MJCA003;1;0;427;Y
MJCA005;1;0;272;Y
MJCA006;1;0;226;Y
MJCA007;1;0;363;Y
MJCA008;1;0;336;Y
MJCA010;1;0;478;Y
MJCA012;1;0;142;Y
MJDA001;1;0;159;Y
MJDC001;1;0;0;Y
MJEA001;1;0;353;Y
MJEA002;1;0;273;Y
MJEA003;1;0;538;Y
MJEA004;1;0;142;Y
MJEA005;1;0;276;Y
MJEA006;1;0;299;Y
MJEA007;1;0;273;Y
MJEA008;1;0;497;Y
MJEA009;1;0;282;Y
MJEA010;1;0;236;Y
MJEA011;1;0;268;Y
MJEA012;1;0;329;Y
MJEA013;1;0;416;Y
MJEA014;1;0;225;Y
MJEA015;1;0;377;Y
MJEA016;1;0;303;Y
MJEA017;1;0;181;Y
MJEA018;1;0;288;Y
MJEA019;1;0;170;Y
MJEA020;1;0;541;Y
MJEA021;1;0;340;Y
MJEC001;1;0;294;Y
MJEC002;1;0;364;Y
MJFA001;1;0;183;Y
MJFA002;1;0;380;Y
MJFA003;1;0;78;NA
MJFA004;1;0;128;Y
MJFA005;1;0;107;Y
MJFA006;1;0;155;Y
MJFA007;1;0;320;Y
MJFA008;1;0;106;Y
MJFA009;1;0;126;Y
MJFA010;1;0;255;Y
MJFA011;1;0;315;Y
MJFA012;1;0;163;Y
MJFA013;1;0;633;Y
MJFA014;1;0;186;Y
MJFA015;1;0;128;Y
MJFA016;1;0;523;Y
MJFA017;1;0;240;Y
MJFA018;1;0;145;Y
MJFC001;1;0;220;Y
MJGA001;1;0;146;Y
MJJA001;1;0;108;Y
MJJA002;1;0;127;Y
MJJA003;1;0;91;Y
MJJA004;1;0;180;Y
MJMA002;1;0;142;Y
MJMA003;1;0;295;Y
MJMA006;1;1;193;Y
MJMA006;1;2;193;Y
MJMA009;1;0;302;Y
MJMA010;1;0;155;Y
MJMA012;1;0;129;Y
MJMA013;1;0;193;Y
MJMA014;1;1;193;Y
MJMA014;1;2;302;Y
MJMA015;1;0;478;Y
MJMA016;1;0;243;Y
MJPA001;1;0;394;Y
MJPA002;1;0;142;Y
MJPA003;1;0;241;Y
MJPA004;1;0;303;Y
MJPA005;1;0;116;Y
MJPA006;1;0;124;Y
MJPA007;1;0;134;Y
MJPA008;1;0;213;Y
MJPA009;1;0;142;Y
MJPA010;1;0;53;NA
MJPA011;1;0;124;Y
MJPA012;1;0;124;Y
MJPA013;1;0;100;Y
MJPA014;1;0;231;Y
MJPB001;1;0;48;Y
MJPC800;1;0;0;Y
MZEA001;1;0;833;Y
MZEA002;1;0;887;Y
MZEA003;1;0;1334;Y
MZEA004;1;0;527;Y
MZEA005;1;0;428;Y
MZEA007;1;0;704;Y
MZEA008;1;0;581;Y
MZEA009;1;0;512;Y
MZEA010;1;0;490;Y
MZEA011;1;0;745;Y
MZEA012;1;0;1084;Y
MZFA001;1;0;146;Y
MZFA002;1;0;179;Y
MZFA003;1;0;167;Y
MZFA004;1;0;173;Y
MZFA005;1;0;209;Y
MZFA006;1;0;165;Y
MZFA007;1;0;84;Y
MZFA008;1;0;121;Y
MZFA009;1;0;246;Y
MZFA010;1;0;298;Y
MZFA011;1;0;144;Y
MZFA012;1;0;140;Y
MZFA013;1;0;84;Y
MZFA014;1;0;118;Y
MZFA015;1;0;236;Y
MZGA003;1;0;220;Y
MZGA004;1;0;263;Y
MZHA001;1;0;163;Y
MZHB001;1;0;50;NA
MZHB002;1;0;32;NA
MZHH001;1;0;123;NA
MZHH002;1;0;179;NA
MZHH003;1;0;222;NA
MZHH004;1;0;278;NA
MZJB001;1;0;54;NA
MZLB001;1;0;28;NA
MZLH001;1;0;164;NA
MZLH002;1;0;116;NA
MZMA001;1;0;680;Y
MZMA002;1;0;1084;Y
MZMA003;1;0;925;Y
MZMA004;1;0;388;Y
MZMP001;1;0;29;NA
MZMP002;1;0;55;NA
MZMP004;1;0;55;NA
MZMP006;1;0;52;NA
MZMP007;1;0;90;NA
MZMP011;1;0;61;NA
MZMP013;1;0;60;NA
MZMP015;1;0;86;NA
MZPA002;1;0;350;Y
MZQH001;1;0;236;NA
MZQH002;1;0;61;NA
MZQJ001;1;0;112;NA
MZQK001;1;0;23;NA
MZQK002;1;0;58;NA
MZQK003;1;0;33;NA
MZQK004;1;0;45;NA
MZQN001;1;0;107;NA
MZQP001;1;0;77;NA
NACA001;1;0;474;Y
NACA002;1;0;704;Y
NACA003;1;0;584;Y
NACA004;1;0;1116;Y
NACA005;1;0;519;Y
NACB001;1;0;223;Y
NAEP001;1;0;318;NA
NAEP002;1;0;181;NA
NAFA001;1;0;596;Y
NAFA002;1;0;208;Y
NAFA003;1;0;810;Y
NAFA004;1;0;270;Y
NAFA005;1;0;271;NA
NAFA006;1;0;559;Y
NAGA001;1;0;266;Y
NAGA002;1;0;232;Y
NAGA003;1;0;201;Y
NAHA001;1;0;247;Y
NAHA002;1;0;183;Y
NAHB001;1;0;56;NA
NAHB002;1;0;65;NA
NAMA002;1;0;698;Y
NAPA001;1;0;650;Y
NAPA002;1;0;657;Y
NAPA003;1;0;589;Y
NAPA004;1;0;475;Y
NAPA005;1;0;630;Y
NAPA006;1;0;704;Y
NAPA007;1;0;598;Y
NAPA008;1;0;746;Y
NAQK007;1;0;22;NA
NAQK015;1;0;17;NA
NAQK023;1;0;26;NA
NAQK049;1;0;32;NA
NAQK071;1;0;26;NA
NBAA001;1;0;579;Y
NBAA002;1;0;513;NA
NBAA003;1;0;496;Y
NBAA004;1;0;568;Y
NBAA005;1;0;479;Y
NBAA006;1;0;513;Y
NBCA001;1;0;206;Y
NBCA002;1;0;157;Y
NBCA003;1;0;543;Y
NBCA004;1;0;256;Y
NBCA005;1;0;396;Y
NBCA006;1;0;417;Y
NBCA007;1;0;471;Y
NBCA008;1;0;231;Y
NBCA009;1;0;636;Y
NBCA010;1;0;355;Y
NBCA011;1;0;400;Y
NBCA012;1;0;343;Y
NBCA013;1;0;310;Y
NBCA014;1;0;443;Y
NBCA015;1;0;515;Y
NBCB001;1;0;355;Y
NBCB002;1;0;420;Y
NBCB003;1;0;230;Y
NBCB004;1;0;496;Y
NBCB005;1;0;417;Y
NBCB006;1;0;293;Y
NBDA002;1;0;220;NA
NBDA003;1;0;250;NA
NBDA004;1;0;195;Y
NBDA013;1;0;218;Y
NBEB001;1;0;270;Y
NBEP001;1;0;148;Y
NBEP002;1;0;180;NA
NBFA001;1;0;236;Y
NBFA002;1;0;489;Y
NBFA003;1;0;346;Y
NBFA004;1;0;323;Y
NBFA005;1;0;173;Y
NBFA006;1;0;599;Y
NBFA007;1;0;459;Y
NBFA008;1;0;448;Y
NBFA009;1;0;200;Y
NBFA807;1;0;0;Y
NBGA001;1;0;376;Y
NBGA002;1;0;284;Y
NBGA003;1;0;395;Y
NBGA004;1;0;315;Y
NBGA005;1;0;459;Y
NBGA006;1;0;304;Y
NBGA007;1;0;143;Y
NBGA008;1;0;476;NA
NBGA009;1;0;326;NA
NBGA010;1;0;551;Y
NBGA015;1;0;365;Y
NBMA001;1;0;498;Y
NBMA002;1;0;192;Y
NBMA003;1;0;265;Y
NBMA811;1;0;0;Y
NBPA001;1;0;1113;Y
NBPA002;1;0;747;Y
NBPA003;1;0;437;Y
NBPA004;1;0;702;Y
NBPA005;1;0;322;Y
NBPA006;1;0;614;Y
NBPA007;1;0;723;Y
NBPA008;1;0;1483;Y
NBPA009;1;0;519;Y
NBPA010;1;0;526;Y
NBPA011;1;0;522;Y
NBPA012;1;0;1237;Y
NBPA013;1;0;599;Y
NBPA014;1;0;265;Y
NBPA015;1;0;911;Y
NBPA016;1;0;208;Y
NBPA017;1;0;429;Y
NBPA018;1;0;493;Y
NBPA019;1;0;704;Y
NBPA020;1;0;455;Y
NBQK001;1;0;19;NA
NCCA001;1;0;302;Y
NCCA002;1;0;285;Y
NCCA003;1;0;230;Y
NCCA004;1;0;508;Y
NCCA005;1;0;272;Y
NCCA006;1;0;351;Y
NCCA007;1;0;358;Y
NCCA008;1;0;443;Y
NCCA009;1;0;324;Y
NCCA010;1;0;302;Y
NCCA011;1;0;320;Y
NCCA012;1;0;212;Y
NCCA013;1;0;392;Y
NCCA014;1;0;159;Y
NCCA015;1;0;357;Y
NCCA016;1;0;248;Y
NCCA017;1;0;343;Y
NCCA018;1;0;515;Y
NCCA019;1;0;421;Y
NCCB001;1;0;496;Y
NCCB002;1;0;270;Y
NCCB003;1;0;239;Y
NCCB004;1;0;303;Y
NCCB005;1;0;206;Y
NCCB006;1;0;398;Y
NCCB007;1;0;206;Y
NCCC001;1;0;244;Y
NCEA001;1;0;279;Y
NCEP001;1;0;277;Y
NCEP002;1;0;152;NA
NCFA001;1;0;470;Y
NCFA002;1;0;333;Y
NCFA003;1;0;397;Y
NCFA004;1;0;517;Y
NCFA005;1;0;333;Y
NCFA006;1;0;189;Y
NCFA007;1;0;520;Y
NCFA008;1;0;410;Y
NCFA009;1;0;272;Y
NCGA001;1;0;251;Y
NCGA002;1;0;315;Y
NCMA001;1;0;498;Y
NCMA002;1;0;262;Y
NCPA001;1;0;243;Y
NCPA002;1;0;256;Y
NCPA003;1;0;347;Y
NCPA004;1;0;699;Y
NCPA005;1;0;581;Y
NCPA006;1;0;478;Y
NCPA007;1;0;162;Y
NCPA008;1;0;321;Y
NCPA009;1;0;337;Y
NCPA010;1;0;170;Y
NCPA011;1;0;606;Y
NCPA012;1;0;1172;Y
NCPA013;1;0;393;Y
NCPA014;1;0;505;Y
NCPA015;1;0;362;Y
NCPA016;1;0;464;Y
NCQK001;1;0;19;NA
NDAA001;1;0;400;Y
NDAA002;1;0;428;Y
NDCA001;1;0;246;Y
NDCA002;1;0;189;Y
NDCA003;1;0;256;Y
NDCA004;1;0;386;Y
NDCA005;1;0;220;Y
NDCA006;1;0;199;Y
NDCB001;1;0;241;Y
NDCB002;1;0;230;Y
NDCB003;1;0;179;Y
NDCB004;1;0;241;Y
NDDA001;1;0;192;Y
NDDC001;1;0;229;Y
NDEA002;1;0;381;Y
NDEP001;1;0;116;NA
NDFA001;1;0;578;Y
NDFA002;1;0;152;Y
NDFA003;1;0;338;Y
NDFA004;1;0;254;Y
NDFA005;1;0;89;Y
NDFA006;1;0;269;Y
NDFA007;1;0;106;Y
NDFA008;1;0;502;Y
NDFA009;1;0;585;Y
NDFA010;1;0;347;Y
NDGA001;1;0;180;Y
NDGA002;1;0;195;Y
NDGA003;1;0;126;Y
NDMA001;1;0;333;Y
NDPA001;1;0;228;Y
NDPA002;1;0;305;Y
NDPA003;1;0;341;Y
NDPA004;1;0;183;Y
NDPA005;1;0;269;Y
NDPA006;1;0;390;Y
NDPA007;1;0;234;Y
NDPA008;1;0;257;Y
NDPA009;1;0;222;Y
NDPA010;1;0;396;Y
NDPA011;1;0;267;Y
NDPA012;1;0;207;Y
NDPA013;1;0;315;Y
NDPA014;1;0;222;Y
NDQK001;1;0;22;NA
NDQK002;1;0;26;NA
NDQK003;1;0;32;NA
NDQK004;1;0;36;NA
NDQM900;1;0;50;NA
NEDA001;1;0;615;Y
NEDA002;1;0;285;Y
NEDA003;1;0;270;Y
NEDB454;1;0;0;NA
NEEA001;1;0;281;Y
NEEA002;1;0;202;Y
NEEA003;1;0;478;Y
NEEA004;1;0;416;Y
NEEP001;1;0;451;NA
NEEP002;1;0;97;NA
NEEP003;1;0;451;NA
NEEP004;1;0;198;NA
NEEP005;1;0;133;NA
NEEP006;1;0;371;NA
NEEP007;1;0;164;Y
NEFA001;1;0;584;Y
NEFA002;1;0;887;Y
NEFA003;1;0;362;Y
NEFA004;1;0;228;Y
NEFC001;1;0;301;Y
NEGA001;1;0;503;Y
NEGA002;1;0;383;Y
NEGA003;1;0;581;Y
NEGA004;1;0;300;Y
NEGA005;1;0;350;Y
NEHA001;1;0;215;Y
NEHA002;1;0;210;Y
NEJA001;1;0;239;Y
NEJA002;1;0;185;Y
NEJA003;1;0;182;Y
NEJA004;1;0;244;Y
NEJB001;1;0;106;NA
NEJC001;1;0;203;Y
NEKA001;1;0;754;Y
NEKA002;1;0;537;Y
NEKA003;1;0;559;Y
NEKA004;1;0;322;Y
NEKA005;1;0;559;Y
NEKA006;1;0;796;Y
NEKA007;1;0;579;Y
NEKA008;1;0;665;Y
NEKA009;1;0;456;Y
NEKA010;1;0;500;Y
NEKA011;1;0;285;Y
NEKA012;1;0;503;Y
NEKA013;1;0;520;Y
NEKA014;1;0;439;Y
NEKA015;1;0;467;Y
NEKA016;1;0;531;Y
NEKA017;1;0;670;Y
NEKA018;1;0;258;Y
NEKA019;1;0;604;Y
NEKA020;1;0;414;Y
NEKA021;1;0;777;Y
NEKA022;1;0;500;Y
NELA001;1;0;548;Y
NELA002;1;0;453;Y
NELA003;1;0;410;Y
NEMA003;1;0;592;Y
NEMA011;1;0;392;Y
NEMA013;1;0;876;Y
NEMA017;1;0;481;Y
NEMA018;1;0;379;Y
NEMA019;1;0;500;Y
NEMA020;1;0;592;Y
NEMA021;1;0;434;Y
NEPA001;1;0;257;Y
NEQC001;1;0;220;Y
NEQH001;1;0;150;NA
NEQH002;1;0;164;NA
NEQK010;1;0;21;NA
NEQK012;1;0;30;NA
NEQK035;1;0;26;NA
NEQM001;1;0;35;NA
NEQP001;1;0;178;NA
NEQP002;1;0;76;NA
NFCA001;1;0;255;Y
NFCA002;1;0;257;Y
NFCA003;1;0;355;Y
NFCA004;1;0;320;Y
NFCA005;1;0;329;Y
NFCA006;1;0;251;Y
NFCA132;1;0;215;Y
NFCC001;1;0;294;Y
NFCC002;1;0;291;Y
NFCC408;1;0;222;Y
NFDA002;1;0;431;Y
NFDA003;1;0;166;Y
NFDA009;1;0;234;Y
NFDC001;1;0;229;Y
NFEA001;1;0;261;Y
NFEA002;1;0;184;Y
NFEC001;1;0;303;Y
NFEC002;1;0;207;Y
NFEP001;1;0;80;NA
NFEP002;1;0;121;NA
NFFA001;1;0;195;Y
NFFA002;1;0;286;Y
NFFA003;1;0;141;Y
NFFA004;1;0;195;Y
NFFA005;1;0;327;Y
NFFA006;1;0;459;Y
NFFC001;1;0;319;Y
NFFC002;1;0;211;Y
NFFC003;1;0;209;Y
NFFC004;1;0;176;Y
NFGA001;1;0;629;Y
NFGA002;1;0;394;Y
NFJA001;1;0;165;Y
NFJA002;1;0;158;Y
NFJC001;1;0;190;Y
NFJC002;1;0;168;Y
NFKA001;1;0;673;Y
NFKA002;1;0;1014;Y
NFKA003;1;0;386;Y
NFKA004;1;0;227;Y
NFKA005;1;0;601;Y
NFKA006;1;0;454;Y
NFKA007;1;0;546;Y
NFKA008;1;0;629;Y
NFKA009;1;0;550;Y
NFLA001;1;0;670;Y
NFLA002;1;0;601;Y
NFMA002;1;0;195;Y
NFMA004;1;0;314;Y
NFMA005;1;0;181;Y
NFMA006;1;0;498;Y
NFMA007;1;0;397;Y
NFMA008;1;0;338;Y
NFMA010;1;0;409;Y
NFMA011;1;0;516;Y
NFMA013;1;0;599;Y
NFMC001;1;0;492;Y
NFMC002;1;0;391;Y
NFMC003;1;0;335;Y
NFMC004;1;0;499;Y
NFMC005;1;0;318;Y
NFMP001;1;0;43;NA
NFMP002;1;0;62;NA
NFPA001;1;0;219;Y
NFPA002;1;0;119;Y
NFPA003;1;0;342;Y
NFPA004;1;0;305;Y
NFPC001;1;0;151;Y
NFPC002;1;0;258;Y
NFQC001;1;0;150;Y
NFQH001;1;0;156;NA
NFQK001;1;0;20;NA
NFQK002;1;0;24;NA
NFQK003;1;0;27;NA
NFQK004;1;0;34;NA
NFQP001;1;0;73;NA
NFQP002;1;0;74;NA
NFRP001;1;0;49;NA
NGCA001;1;0;179;Y
NGDA001;1;0;388;Y
NGDA002;1;0;334;Y
NGDA003;1;0;376;Y
NGDA004;1;0;237;Y
NGDC001;1;0;271;Y
NGEA001;1;0;183;Y
NGEP001;1;0;114;NA
NGFA001;1;0;388;Y
NGFA002;1;0;100;Y
NGGA001;1;0;313;Y
NGGA002;1;0;489;Y
NGJA001;1;0;146;Y
NGJA002;1;0;137;Y
NGJC001;1;0;204;Y
NGJC002;1;0;168;Y
NGKA001;1;0;543;Y
NGMA001;1;0;472;Y
NGMP001;1;0;48;NA
NGMP002;1;0;33;NA
NGPA001;1;0;294;Y
NGPA002;1;0;193;Y
NGPA003;1;0;250;Y
NGPC001;1;0;221;Y
NGQC001;1;0;100;Y
NGQH001;1;0;139;NA
NGQK001;1;0;21;NA
NGQK002;1;0;32;NA
NGQP001;1;0;51;NA
NGRP001;1;0;51;NA
NHDA001;1;0;284;Y
NHDA002;1;0;150;Y
NHDA003;1;0;434;Y
NHDA004;1;0;222;Y
NHDA005;1;0;284;Y
NHDA006;1;0;278;Y
NHDA007;1;0;219;Y
NHDA008;1;0;361;Y
NHDA009;1;0;408;Y
NHDA010;1;0;460;Y
NHDA011;1;0;343;Y
NHFA001;1;0;121;Y
NHKA001;1;0;152;Y
NHMA001;1;0;157;Y
NHMA002;1;0;108;Y
NHMA003;1;0;117;Y
NHMA006;1;0;143;Y
NHMA007;1;0;108;Y
NHMA008;1;0;179;Y
NHPA001;1;0;123;Y
NHPA002;1;0;130;Y
NHPA003;1;0;142;Y
NHPA004;1;0;265;Y
NHPA005;1;0;353;Y
NHPA006;1;0;173;Y
NHQH001;1;0;131;NA
NHRP001;1;0;70;NA
NHRP002;1;0;51;NA
NHRP003;1;0;77;NA
NJAA001;1;0;176;Y
NJAA002;1;0;245;Y
NJAA003;1;0;171;Y
NJAA004;1;0;312;Y
NJAB001;1;0;136;NA
NJBA001;1;0;235;Y
NJBA002;1;0;211;Y
NJCA001;1;0;188;Y
NJEA001;1;0;794;Y
NJEA002;1;0;167;Y
NJEA003;1;0;163;Y
NJEA004;1;0;637;Y
NJEA005;1;0;157;Y
NJEA006;1;0;211;Y
NJEA007;1;0;174;Y
NJEA008;1;0;165;Y
NJEA009;1;0;267;Y
NJEA010;1;0;165;Y
NJEA011;1;0;211;Y
NJEA012;1;0;316;Y
NJFA001;1;0;373;Y
NJFA002;1;0;106;Y
NJFA003;1;0;276;Y
NJFA004;1;0;386;Y
NJFA005;1;0;142;Y
NJFA006;1;0;138;Y
NJFA008;1;0;130;Y
NJFA009;1;0;462;Y
NJMA001;1;0;304;Y
NJMA002;1;0;284;Y
NJMA003;1;0;170;Y
NJMA004;1;0;182;Y
NJMA005;1;0;513;Y
NJMA006;1;0;685;Y
NJMA007;1;0;431;Y
NJMB001;1;0;130;Y
NJPA001;1;0;1626;Y
NJPA002;1;0;392;Y
NJPA003;1;0;355;Y
NJPA004;1;0;935;Y
NJPA005;1;0;938;Y
NJPA006;1;0;272;Y
NJPA007;1;0;142;Y
NJPA008;1;0;1541;Y
NJPA009;1;0;467;Y
NJPA010;1;0;528;Y
NJPA011;1;0;577;Y
NJPA012;1;0;1424;Y
NJPA013;1;0;699;Y
NJPA014;1;0;149;Y
NJPA015;1;0;262;Y
NJPA016;1;0;153;Y
NJPA017;1;0;1013;Y
NJPA018;1;0;149;Y
NJPA019;1;0;443;Y
NJPA020;1;0;1455;Y
NJPA021;1;0;649;Y
NJPA022;1;0;815;Y
NJPA023;1;0;337;Y
NJPA024;1;0;555;Y
NJPA025;1;0;72;Y
NJPA026;1;0;878;Y
NJPA027;1;0;548;Y
NJPA028;1;0;1005;Y
NJPA029;1;0;245;Y
NJPA030;1;0;472;Y
NJPA031;1;0;1055;Y
NJPA032;1;0;130;Y
NJPA033;1;0;1722;Y
NJPA034;1;0;304;Y
NJPA035;1;0;245;Y
NJPA036;1;0;873;Y
NJPB001;1;0;136;NA
NJQP001;1;0;34;NA
NKQP001;1;0;35;NA
NKQP002;1;0;26;NA
NKQP003;1;0;205;NA
NZEA001;1;0;596;Y
NZEA002;1;0;612;Y
NZEA003;1;0;452;Y
NZEA004;1;0;503;Y
NZEA006;1;0;595;Y
NZEA007;1;0;612;Y
NZEB001;1;0;68;Y
NZEP001;1;0;63;Y
NZEP002;1;0;63;Y
NZFA001;1;0;298;Y
NZFA002;1;0;147;Y
NZFA003;1;0;244;Y
NZFA004;1;0;91;Y
NZFA005;1;0;136;Y
NZFA006;1;0;470;Y
NZFA007;1;0;149;Y
NZFA008;1;0;433;Y
NZFA009;1;0;190;Y
NZFA010;1;0;77;Y
NZFA011;1;0;164;Y
NZFA012;1;0;97;Y
NZFA013;1;0;240;Y
NZHA001;1;0;160;Y
NZHB001;1;0;61;NA
NZHB002;1;0;53;NA
NZHH001;1;0;172;NA
NZHH002;1;0;178;NA
NZHH003;1;0;152;NA
NZHH004;1;0;125;NA
NZJB001;1;0;62;NA
NZLB001;1;0;32;NA
NZLH001;1;0;182;NA
NZLH002;1;0;125;NA
NZMA001;1;0;347;Y
NZMA002;1;0;452;Y
NZMP003;1;0;59;NA
NZMP006;1;0;69;NA
NZMP007;1;0;66;NA
NZMP008;1;0;93;NA
NZMP012;1;0;89;NA
NZMP014;1;0;69;NA
NZQH001;1;0;61;NA
NZQH002;1;0;236;NA
NZQH005;1;0;66;NA
NZQJ001;1;0;112;NA
NZQK001;1;0;23;NA
NZQK002;1;0;60;NA
NZQK003;1;0;25;NA
NZQK004;1;0;64;NA
NZQK005;1;0;33;NA
NZQK006;1;0;45;NA
NZQN001;1;0;107;NA
PACA001;1;0;177;Y
PACB001;1;0;114;NA
PACC001;1;0;171;Y
PADA001;1;0;208;Y
PADA003;1;0;185;Y
PADB001;1;0;250;NA
PADB002;1;0;200;NA
PAFA001;1;0;222;NA
PAFA002;1;0;368;NA
PAFA003;1;0;82;NA
PAFA004;1;0;82;NA
PAFA005;1;0;403;Y
PAFA006;1;0;141;NA
PAFA007;1;0;565;Y
PAFA008;1;0;146;NA
PAFA009;1;0;122;NA
PAFA010;1;0;42;NA
PAFH001;1;0;482;NA
PAGA002;1;0;141;Y
PAGA003;1;0;260;Y
PAGA005;1;0;354;Y
PAGA006;1;0;211;Y
PAGA007;1;0;418;Y
PAGA008;1;0;280;Y
PAGA009;1;0;310;Y
PAGA010;1;0;124;Y
PAGA011;1;0;137;Y
PAGB001;1;0;71;NA
PAGB002;1;0;108;NA
PAGB003;1;0;82;NA
PAGB004;1;0;51;NA
PAGH001;1;0;102;NA
PAKB001;1;0;179;NA
PAKB002;1;0;394;Y
PALB900;1;0;165;NA
PAMH001;1;0;100;NA
PAMP001;1;0;217;NA
PANH001;1;0;0;NA
PANL001;1;0;48;Y
PAPA001;1;0;750;Y
PAPA002;1;0;180;Y
PAPA003;1;0;483;Y
PAQK001;1;0;17;NA
PAQK002;1;0;20;NA
PAQK003;1;0;42;NA
PAQK004;1;0;19;NA
PAQK005;1;0;27;NA
PAQK007;1;0;108;NA
PAQK008;1;0;130;NA
PAQK900;1;0;120;NA
PAQL001;1;0;124;NA
PAQL002;1;0;104;NA
PAQL003;1;0;80;NA
PAQL004;1;0;76;NA
PAQL005;1;0;116;NA
PAQL006;1;0;60;NA
PAQL007;1;0;108;NA
PAQL008;1;0;92;NA
PAQL009;1;0;108;NA
PAQL010;1;0;132;NA
PAQX004;1;0;191;NA
PBJH001;1;0;161;NA
PBLB001;1;0;10;NA
PBLB002;1;0;50;NA
PBLL001;1;0;74;Y
PBQM001;1;0;38;NA
PBQM002;1;0;30;NA
PBQM003;1;0;54;NA
PBQM004;1;0;69;NA
PCCA001;1;0;146;Y
PCCA002;1;0;140;Y
PCDA001;1;0;120;Y
PCEA001;1;0;255;Y
PCEA002;1;0;143;Y
PCEA003;1;0;220;Y
PCEA004;1;0;789;Y
PCHB001;1;0;32;NA
PCLB001;1;0;25;NA
PCLB002;1;0;34;Y
PCLB003;1;0;42;Y
PCMA001;1;0;133;Y
PCPA001;1;0;328;Y
PCPA002;1;0;137;Y
PCPA003;1;0;118;Y
PCPA004;1;0;118;Y
PCPA005;1;0;100;Y
PCPA006;1;0;131;Y
PCPB001;1;0;95;NA
PCPB002;1;0;77;NA
PCQL001;1;0;124;NA
PCQL002;1;0;84;NA
PCQM001;1;0;37;NA
PDAB001;1;0;157;NA
PDFA001;1;0;148;Y
PDFA002;1;0;200;Y
PDFA003;1;0;134;Y
PDHA001;1;0;39;Y
PDQB001;1;0;62;NA
PDQK001;1;0;64;NA
PDQN001;1;0;108;NA
PDQX005;1;0;138;NA
PEQP001;1;0;57;NA
PEQP002;1;0;26;NA
PEQP003;1;0;35;NA
PEQP004;1;0;18;NA
PZMA001;1;0;170;Y
PZMA002;1;0;166;Y
PZMA003;1;0;195;Y
PZMA004;1;0;725;Y
PZMA005;1;0;996;Y
PZMP001;1;0;30;NA
PZMP002;1;0;33;NA
PZQX004;1;0;112;NA
PZQX005;1;0;84;NA
PZQX008;1;0;459;NA
QAEA001;1;0;126;NA
QAEA002;1;0;118;Y
QAEA003;1;0;420;Y
QAEA004;1;0;380;Y
QAEA005;1;0;161;NA
QAEA006;1;0;214;Y
QAEA007;1;0;254;NA
QAEA008;1;0;255;Y
QAEA009;1;0;300;Y
QAEA010;1;0;141;Y
QAEA011;1;0;169;Y
QAEA012;1;0;346;Y
QAEA013;1;0;561;Y
QAEA014;1;0;42;Y
QAEA015;1;0;28;Y
QAFA001;1;0;33;NA
QAFA002;1;0;105;Y
QAFA003;1;0;211;Y
QAFA004;1;0;124;Y
QAFA005;1;0;169;Y
QAFA006;1;0;80;Y
QAFA007;1;0;243;Y
QAFA008;1;0;135;Y
QAFA009;1;0;292;Y
QAFA010;1;0;264;Y
QAGA001;1;0;150;Y
QAGA002;1;0;77;NA
QAGA003;1;0;51;NA
QAGA004;1;0;106;Y
QAJA001;1;0;112;NA
QAJA002;1;0;85;NA
QAJA003;1;0;180;Y
QAJA004;1;0;57;NA
QAJA005;1;0;75;NA
QAJA006;1;0;97;NA
QAJA007;1;0;131;NA
QAJA008;1;0;110;NA
QAJA009;1;0;224;NA
QAJA010;1;0;67;NA
QAJA011;1;0;94;NA
QAJA012;1;0;119;NA
QAJA013;1;0;60;NA
QAJA014;1;0;79;NA
QAJB001;1;0;43;NA
QAJH001;1;0;249;NA
QAJH002;1;0;256;NA
QAJH003;1;0;316;NA
QAJH004;1;0;201;NA
QALP001;1;0;180;NA
QAMA001;1;0;253;Y
QAMA002;1;0;110;Y
QAMA003;1;0;195;Y
QAMA004;1;0;311;Y
QAMA005;1;0;176;Y
QAMA006;1;0;239;Y
QAMA007;1;0;188;Y
QAMA008;1;0;273;Y
QAMA009;1;0;462;Y
QAMA010;1;0;399;Y
QAMA011;1;0;233;Y
QAMA012;1;0;341;Y
QAMA013;1;0;228;Y
QAMA014;1;0;125;Y
QAMA015;1;0;167;Y
QAMA016;1;0;233;Y
QAMC001;1;0;152;Y
QANP001;1;0;132;NA
QANP002;1;0;35;NA
QANP003;1;0;22;NA
QANP004;1;0;52;NA
QANP005;1;0;20;NA
QANP006;1;0;29;NA
QANP007;1;0;14;NA
QANP008;1;0;43;NA
QANP009;1;0;139;NA
QAPA001;1;0;136;Y
QAPA002;1;0;94;Y
QAQP001;1;0;23;NA
QBFA001;1;0;281;Y
QBFA002;1;0;178;Y
